date,ticker,open,high,low,close,volume,price_delta_1d,price_delta_5d,rsi_14,ma_cross,price_vs_ma20,volume_spike_zscore,sentiment_news,sentiment_social,sentiment_divergence,label
2024-05-03,SBILIFE,1469.0,1472.699951171875,1438.4000244140625,1443.25,1355425,-0.012081610047985,-0.0008307322596408,35.49010558405435,-1,-0.0147758120748098,-0.1758131791420393,0.0,0.0,0.2416,HOLD
2024-05-03,SBIN,834.7999877929688,836.2000122070312,820.0,831.4500122070312,22667634,0.0016866748203743,0.0230712436549385,68.16920866817293,1,0.0647432479580802,0.8657840379040403,0.0,0.0,0.0337,SELL
2024-05-03,SHRIRAMFIN,520.0,531.5999755859375,515.030029296875,517.7100219726562,7622145,0.0024980424948513,0.038806563486875,57.63312839405019,1,0.0400190113141853,0.0179951226460023,0.0,0.0,0.05,SELL
2024-05-03,SUNPHARMA,1527.0,1537.0,1501.5,1511.1500244140625,3183226,-0.0051678575285961,-0.0059204682797469,33.127488352768665,-1,-0.0219837561420053,0.1090651432311825,0.0,0.0,0.1034,BUY
2024-05-03,TATACONSUM,1095.0,1114.9000244140625,1089.800048828125,1094.300048828125,2935813,0.002886884794558,-0.0108022157485875,35.25156135933928,-1,-0.0275179211528829,0.3027499222345718,0.0,0.0,0.0577,HOLD
2024-05-03,TATASTEEL,168.9499969482422,170.75,165.14999389648438,166.5,62573586,-0.0050792116672517,-0.0071556169951066,53.06553147341778,1,0.0147798215802799,0.7077016788845497,0.0,0.0,0.1016,HOLD
2024-05-03,TCS,3890.14990234375,3893.60009765625,3797.60009765625,3843.39990234375,2962234,-0.0051510745302869,-0.0022844216135374,35.79116230728576,-1,-0.0142430249415663,0.40172897484231,0.0,0.0,0.103,BUY
2024-05-03,TECHM,1270.0,1272.0,1243.050048828125,1250.449951171875,2322455,-0.0129845077947611,0.0505333948385273,47.21586581675712,1,0.0107586339184249,-0.1845372065033131,0.0,0.0,0.2597,HOLD
2024-05-03,TITAN,3595.0,3599.0,3492.0,3533.89990234375,1681592,-0.0096820886661949,-0.0104170127678344,33.91688846190813,-1,-0.0269422935263993,1.3981280778630092,0.0,0.0,0.1936,SELL
2024-05-03,TRENT,4680.2001953125,4680.5498046875,4482.0,4523.64990234375,1313008,-0.0264812206074497,0.0463782206329004,75.766559656526,1,0.0894808725397131,0.1435991590423934,0.0,0.0,0.5296,HOLD
2024-05-03,ULTRACEMCO,9982.0,10030.0,9779.349609375,9816.2998046875,517348,-0.0167427479834056,0.0136878590099394,49.9405727038858,1,0.0092376821930595,0.687426239216372,0.0,0.0,0.3349,HOLD
2024-05-03,WIPRO,230.1999969482422,231.0,226.6000061035156,228.6750030517578,9730626,-0.0001092868247393,-0.0079175572591851,34.61836560384562,-1,-0.0179194399698884,-0.8174574607300148,0.0,0.0,0.0022,HOLD
2024-05-06,JIOFIN,378.1000061035156,378.8999938964844,367.7999877929687,370.25,13990730,-0.0150305772498636,-0.0301244269810084,48.94078627613884,1,-0.0098414190170206,-1.1144125998153342,0.0,0.0,0.3006,SELL
2024-05-06,JSWSTEEL,879.7000122070312,893.0,874.3499755859375,880.6500244140625,2556178,0.0073781881914498,-0.0074386876144688,53.924824511237865,1,0.0098386898564706,-0.2126445989964092,0.0,0.0,0.1476,SELL
2024-05-06,KOTAKBANK,321.0,326.6000061035156,318.79998779296875,324.8599853515625,108041055,0.0501712975929549,0.009822732435887,31.845708955333407,-1,-0.0621878937077468,0.6414924092716273,0.0,0.0,1.0,BUY
2024-05-06,LT,3522.800048828125,3527.0,3441.10009765625,3463.300048828125,2614667,-0.0104291672354887,-0.0393597870480457,31.14139090426474,-1,-0.0470575938460472,0.3965083632889212,0.0,0.0,0.2086,SELL
2024-05-06,M&M,2200.449951171875,2240.0,2190.0,2224.949951171875,2111447,0.0145690611818856,0.088048278452832,68.58556382452755,1,0.0671299603068689,-1.0116215564247293,0.0,0.0,0.2914,SELL
2024-05-06,MARUTI,12550.0,12646.400390625,12372.5,12439.2998046875,342231,-0.0042307036246668,-0.0207858409637591,54.97164775767715,-1,-0.0179314640862119,-1.104084246371296,0.0,0.0,0.0846,HOLD
2024-05-06,MAXHEALTH,820.0,835.8499755859375,812.0,831.3499755859375,787489,0.0220049949109233,0.0350472646303325,42.33332431768064,1,0.0208222447374708,-1.1246457852773124,0.0,0.0,0.4401,SELL
2024-05-06,NESTLEIND,1237.199951171875,1239.9749755859375,1223.4749755859375,1228.699951171875,1431992,0.0005292148673989,-0.0102104914535293,40.88595420683673,-1,-0.0190098653369071,-0.6977421267823635,0.0,0.0,0.0106,BUY
2024-05-06,NTPC,367.7999877929687,368.8500061035156,354.3999938964844,356.79998779296875,15319437,-0.0223318924276104,0.0022471567218222,46.11153942783278,1,-0.0027739806398071,-0.3877450895685821,0.0,0.0,0.4466,SELL
2024-05-06,ONGC,288.70001220703125,288.75,275.25,282.1499938964844,15491865,-0.0138064037845636,-0.0026511135248536,69.0613681900447,1,0.0183530686450987,-0.3783413014306804,0.0,0.0,0.2761,SELL
2024-05-06,POWERGRID,310.20001220703125,310.79998779296875,303.1000061035156,306.8500061035156,16855909,-0.0128679424849937,0.0499572492849123,81.85484094252544,1,0.0657011849261262,-0.217519599177209,0.0,0.0,0.2574,SELL
2024-05-06,RELIANCE,1435.5,1440.0,1418.0,1419.5250244140625,7394208,-0.010094125234266,-0.0227358943264681,31.54426039668033,-1,-0.0289986879133588,-1.2274073117607598,0.0,0.0,0.2019,SELL
2024-05-06,SBILIFE,1450.0,1457.449951171875,1431.5999755859375,1440.5999755859375,920880,-0.0018361506419972,0.017912012426029,36.83286495374726,-1,-0.0159063273579224,-0.6113261106490492,0.0,0.0,0.0367,HOLD
2024-05-06,SBIN,835.0,836.0,803.0,807.7999877929688,35283557,-0.0284443130276527,0.008111818418846,63.378457082592206,1,0.0320289144433865,2.1727189138669947,0.0,0.0,0.5689,HOLD
2024-05-06,SHRIRAMFIN,520.0,521.7899780273438,499.7699890136719,509.510009765625,4326785,-0.0158390061211994,0.0195909879952915,57.844757293184266,1,0.0237291768690208,-0.6170941717207162,0.0,0.0,0.3168,SELL
2024-05-06,SUNPHARMA,1518.0,1534.0,1508.75,1529.1500244140625,1240626,0.0119114579685624,0.015001144902897,47.63359185097031,-1,-0.0074208871735372,-0.7824448730268494,0.0,0.0,0.2382,HOLD
2024-05-06,TATACONSUM,1105.0,1109.6500244140625,1090.050048828125,1098.1500244140625,1076304,0.003518208365302,-0.0040810773140745,35.139047920805524,-1,-0.023169842632808,-0.9560274156111154,0.0,0.0,0.0704,HOLD
2024-05-06,TATASTEEL,167.9499969482422,168.64999389648438,164.6999969482422,167.60000610351562,37621296,0.0066066432643581,0.0108564717649366,58.83621540137171,1,0.0202560057368532,-1.4893023575787052,0.0,0.0,0.1321,SELL
2024-05-06,TCS,3853.0,3939.949951171875,3853.0,3921.050048828125,2053831,0.0202035043080015,0.026090242616876,42.79954650530354,-1,0.0060113745671177,-0.5078778433544118,0.0,0.0,0.4041,BUY
2024-05-06,TECHM,1258.0,1265.699951171875,1245.0999755859375,1262.25,1363667,0.0094366422399123,-0.0129032258064516,53.70064229747453,1,0.0200041101609749,-0.4139204732022971,0.0,0.0,0.1887,BUY
2024-05-06,TITAN,3476.0,3488.800048828125,3257.0,3280.14990234375,6891728,-0.0718045239005519,-0.0849838602808448,26.218332830591535,-1,-0.0914039389420199,4.124040801933366,0.0,0.0,1.0,HOLD
2024-05-06,TRENT,4555.0,4580.0,4480.25,4509.0498046875,735051,-0.0032275038898755,0.0474348008406668,73.78261455209298,1,0.0783524256740269,-0.4400666544930191,0.0,0.0,0.0646,HOLD
2024-05-06,ULTRACEMCO,9875.0,9929.0,9746.150390625,9776.900390625,238521,-0.0040136726512454,0.0078343243348264,55.27781531148789,1,0.0063509181245089,-0.8591997849460222,0.0,0.0,0.0803,HOLD
2024-05-06,WIPRO,229.3999938964844,231.3000030517578,228.0,229.3249969482422,6918126,0.0028424352806819,-0.0128067415601917,39.8489892077361,-1,-0.0125251064888327,-1.202018826164913,0.0,0.0,0.0568,BUY
2024-05-07,JIOFIN,370.25,370.7000122070313,353.6000061035156,356.25,29499380,-0.0378122889939229,-0.0637319316688568,51.10607658374698,-1,-0.0466378155696941,-0.1067935198041625,0.0,0.0,0.7562,HOLD
2024-05-07,JSWSTEEL,880.6500244140625,881.0499877929688,845.75,857.3499755859375,2369111,-0.0264577847978004,-0.0428691313581496,49.21795246464072,1,-0.0165890273572933,-0.3877032392939513,0.0,0.0,0.5292,HOLD
2024-05-07,KOTAKBANK,325.739990234375,329.4700012207031,323.6000061035156,328.7799987792969,49333925,0.0120667783183334,0.0021336632397022,35.296910220790764,-1,-0.0479789252641493,-0.1661372535317277,0.0,0.0,0.2413,HOLD
2024-05-07,LT,3479.39990234375,3496.0,3425.0,3427.75,3376013,-0.0102647903233663,-0.0568335156847401,33.66374011441626,-1,-0.0520124470333359,1.218607789817033,0.0,0.0,0.2053,BUY
2024-05-07,M&M,2236.0,2236.89990234375,2164.85009765625,2191.5,1727823,-0.0150340240931069,0.0627773080704041,66.04300393121731,1,0.046349239713243,-1.3192475862584832,0.0,0.0,0.3007,HOLD
2024-05-07,MARUTI,12472.400390625,12508.5,12239.0,12364.0498046875,604375,-0.0060493758637156,-0.0256740477402352,48.224967026384206,-1,-0.0230887645848758,0.1714485432120901,0.0,0.0,0.121,BUY
2024-05-07,MAXHEALTH,826.0,831.3499755859375,800.0,805.2000122070312,912895,-0.031454819446498,-0.0392554162239475,44.23274352240445,1,-0.0102332254969919,-0.994003565846422,0.0,0.0,0.6291,HOLD
2024-05-07,NESTLEIND,1234.5,1264.175048828125,1229.7750244140625,1254.324951171875,2146918,0.0208553764290135,-0.0004582621969874,45.1727107303475,-1,0.002268269837329,-0.1811789217949291,0.0,0.0,0.4171,BUY
2024-05-07,NTPC,358.25,358.45001220703125,346.8500061035156,349.1499938964844,10028071,-0.0214405665869115,-0.0381542867865444,41.51343852327751,1,-0.0234044583026449,-0.9679698780961972,0.0,0.0,0.4288,BUY
2024-05-07,ONGC,283.8999938964844,285.0,272.0,273.6000061035156,13179001,-0.0303029876942176,-0.0338983251755569,41.6777738044927,1,-0.0133251414591732,-0.4647487197480863,0.0,0.0,0.6061,BUY
2024-05-07,POWERGRID,307.0,308.29998779296875,294.5,295.25,13857464,-0.03780350618472,0.0052774522592671,67.66667683919272,1,0.0222895477169444,-0.4350413577444904,0.0,0.0,0.7561,BUY
2024-05-07,RELIANCE,1415.9749755859375,1420.75,1392.0,1401.4749755859375,14517472,-0.0127155552157846,-0.0433781319561704,28.117433847954658,-1,-0.0393264683622217,0.7189636954148596,0.0,0.0,0.2543,BUY
2024-05-07,SBILIFE,1440.9000244140625,1458.9000244140625,1431.550048828125,1450.1500244140625,1800920,0.0066292162918026,0.0195451536578912,45.419745404924726,-1,-0.0089221855271431,0.3870261731201476,0.0,0.0,0.1326,SELL
2024-05-07,SBIN,812.0,814.6500244140625,793.2000122070312,801.9000244140625,16725013,-0.007303742842366,-0.0297640357966575,64.58607196049479,1,0.0217109126576382,-0.0629555964161161,0.0,0.0,0.1461,BUY
2024-05-07,SHRIRAMFIN,509.510009765625,513.0,488.3299865722656,497.1600036621094,7825870,-0.0242389862157892,-0.0025680097364323,59.22468848384322,1,-0.0008139554189621,0.1321905017083304,0.0,0.0,0.4848,SELL
2024-05-07,SUNPHARMA,1535.949951171875,1543.1500244140625,1510.0999755859375,1515.3499755859375,1532550,-0.0090246533092218,-0.0041075184675875,44.91767784975297,-1,-0.0130472619471706,-0.6188685380053749,0.0,0.0,0.1805,HOLD
2024-05-07,TATACONSUM,1095.050048828125,1121.550048828125,1090.0999755859375,1099.4000244140625,2614541,0.0011382779877158,0.0008193212690601,39.9225929168425,-1,-0.0212504409042468,0.0792574846269274,0.0,0.0,0.0228,BUY
2024-05-07,TATASTEEL,167.9499969482422,167.9499969482422,162.3000030517578,164.25,43611824,-0.0199881025150234,-0.0188171685264949,57.11295067649357,1,-0.0003955918680753,-0.8700578766453924,0.0,0.0,0.3998,BUY
2024-05-07,TCS,3930.800048828125,3988.0,3913.5,3978.949951171875,2062112,0.0147664277738699,0.0280993233869146,53.39692312018496,-1,0.0211855579972526,-0.4320700660449359,0.0,0.0,0.2953,HOLD
2024-05-07,TECHM,1268.0,1294.800048828125,1256.9000244140625,1292.449951171875,2350444,0.0239254911244801,0.0032212234622865,63.20312807526275,1,0.0438514884677443,-0.170315887577253,0.0,0.0,0.4785,HOLD
2024-05-07,TITAN,3330.0,3332.0,3227.0,3270.89990234375,3111444,-0.002819993072082,-0.092639135127872,26.57046771207213,-1,-0.0874973682535752,1.1809699146033346,0.0,0.0,0.0564,HOLD
2024-05-07,TRENT,4532.0,4558.0,4416.89990234375,4503.9501953125,982212,-0.001130972066376,0.044006882862869,80.47182040696855,1,0.0707215788021018,-0.194369833943913,0.0,0.0,0.0226,HOLD
2024-05-07,ULTRACEMCO,9799.0,9948.0,9630.0,9682.400390625,214305,-0.0096656400519959,-0.0283056063464678,57.82021711986682,1,-0.0017181655784506,-0.9395441191958328,0.0,0.0,0.1933,SELL
2024-05-07,WIPRO,230.8999938964844,232.6750030517578,227.0,231.9499969482422,9278528,0.0114466370213992,0.0020520178516127,54.25630192126524,-1,0.0013112561044872,-0.7388592417420656,0.0,0.0,0.2289,HOLD
2024-05-08,JIOFIN,355.0,363.7999877929687,352.1000061035156,355.20001220703125,20022500,-0.0029473341557018,-0.0578249013076094,45.92774074427071,-1,-0.0471527657094538,-0.6384693487034186,0.0,0.0,0.0589,SELL
2024-05-08,JSWSTEEL,850.4000244140625,866.5999755859375,850.4000244140625,864.6500244140625,1849894,0.0085146661643467,-0.0198934340853876,55.09722003055927,1,-0.00864487666777,-0.938111812777118,0.0,0.0,0.1703,SELL
2024-05-08,KOTAKBANK,328.0,331.489990234375,327.2200012207031,329.6700134277344,49268765,0.002707021874025,0.0150251077755598,36.221228516126025,-1,-0.0416053883172798,-0.1791269932228648,0.0,0.0,0.0541,HOLD
2024-05-08,LT,3429.0,3497.39990234375,3367.800048828125,3486.85009765625,4116670,0.0172416592972795,-0.0298945412770722,44.6744601135249,-1,-0.0322383451820482,1.805128406568428,0.0,0.0,0.3448,SELL
2024-05-08,M&M,2191.699951171875,2195.0,2160.0,2182.39990234375,1993202,-0.0041524515885238,0.0120805080380099,68.10879467619196,1,0.037814766548377,-0.9581564515558172,0.0,0.0,0.083,BUY
2024-05-08,MARUTI,12392.0,12559.9501953125,12325.0,12543.5498046875,399669,0.0145178968732353,-0.0213731379217866,51.16317611871237,-1,-0.0093833252238898,-0.9432555424454808,0.0,0.0,0.2904,HOLD
2024-05-08,MAXHEALTH,805.5499877929688,812.8499755859375,793.0,804.0999755859375,1299505,-0.0013661656786101,-0.0430798675864674,46.985845418828795,1,-0.011536806436839,-0.5915929654821802,0.0,0.0,0.0273,HOLD
2024-05-08,NESTLEIND,1251.2249755859375,1274.0,1242.824951171875,1269.5,1398140,0.0120981798328634,0.012602735457839,49.273870731911934,-1,0.0143665342567129,-0.6928543836422782,0.0,0.0,0.242,SELL
2024-05-08,NTPC,345.20001220703125,358.5,345.20001220703125,355.45001220703125,9595776,0.0180438734660688,-0.0213381050097057,47.470049307604846,1,-0.0059080196500045,-1.0044573298295492,0.0,0.0,0.3609,SELL
2024-05-08,ONGC,273.5,280.25,272.3500061035156,276.8500061035156,12797721,0.0118786547057692,-0.0212126564275347,41.60002994786792,1,-0.0032044171134081,-0.4834053188471948,0.0,0.0,0.2376,SELL
2024-05-08,POWERGRID,292.0,302.8500061035156,292.0,302.0,18754452,0.0228619813717187,0.0004969153336142,70.84898954927523,1,0.0414062421689802,-0.0513350766735834,0.0,0.0,0.4572,SELL
2024-05-08,RELIANCE,1397.5,1432.949951171875,1397.5,1418.550048828125,9439002,0.0121836447597278,-0.0330265515827369,35.33251093246905,-1,-0.0262352560568552,-0.7148730473891661,0.0,0.0,0.2437,SELL
2024-05-08,SBILIFE,1440.0,1465.949951171875,1423.0,1426.75,1297162,-0.016136278329904,-0.0068219334482076,41.09352236404358,-1,-0.0229596829018684,-0.2104833679814477,0.0,0.0,0.3227,HOLD
2024-05-08,SBIN,802.5999755859375,822.0,799.5,810.7999877929688,27908322,0.0110985947224646,-0.0186989557725038,69.02767450232585,1,0.0300287309626245,1.155638857995995,0.0,0.0,0.222,BUY
2024-05-08,SHRIRAMFIN,496.7000122070313,499.6000061035156,486.5499877929687,489.6000061035156,7324775,-0.0152063671713459,-0.0406395547736831,55.768531475826634,1,-0.0146048087064563,-0.0208142071941324,0.0,0.0,0.3041,SELL
2024-05-08,SUNPHARMA,1510.0,1525.800048828125,1502.25,1521.75,1026357,0.0042234629076942,0.0130817021060116,46.800312864010955,-1,-0.0060547957220885,-0.8345064460951123,0.0,0.0,0.0845,SELL
2024-05-08,TATACONSUM,1102.4000244140625,1117.8499755859375,1095.1500244140625,1115.050048828125,1071294,0.0142350591836699,0.0060450880947107,43.783947847854705,-1,-0.0072957889353237,-0.9985267928292156,0.0,0.0,0.2847,SELL
2024-05-08,TATASTEEL,164.1999969482422,167.10000610351562,163.5,166.0500030517578,30128705,0.0109589226895452,0.0063636548591383,62.0481809580304,1,0.0097294102221525,-1.835123714684567,0.0,0.0,0.2192,SELL
2024-05-08,TCS,3961.0,3984.300048828125,3938.60009765625,3976.949951171875,1247685,-0.0005026451763764,0.0409092831908632,60.64383263605007,1,0.0207023900653176,-1.3322686595101954,0.0,0.0,0.0101,HOLD
2024-05-08,TECHM,1294.0,1300.0,1280.3499755859375,1287.0,1332284,-0.0042167599348303,0.0185991294024534,67.43116055304873,1,0.0384601337481695,-0.4223290378264426,0.0,0.0,0.0843,SELL
2024-05-08,TITAN,3275.39990234375,3281.0,3238.449951171875,3259.85009765625,2054981,-0.0033782154811837,-0.091774020294978,21.162319415710797,-1,-0.0842622554873581,0.3712060729229514,0.0,0.0,0.0676,HOLD
2024-05-08,TRENT,4498.9501953125,4542.0,4470.39990234375,4498.60009765625,596788,-0.0011878678547152,0.0201138795158044,79.54386600594043,1,0.0623028025116221,-0.5781830067608451,0.0,0.0,0.0238,SELL
2024-05-08,ULTRACEMCO,9674.9501953125,9674.9501953125,9501.400390625,9519.400390625,392065,-0.0168346684111333,-0.0453726476505051,52.22973189955848,1,-0.0169823523972989,0.031318412946569,0.0,0.0,0.3367,HOLD
2024-05-08,WIPRO,232.5,233.1999969482422,230.6499938964844,231.6000061035156,8205680,-0.0015089064424721,0.001730143427999,67.20742549713947,-1,0.0021635919667486,-0.9477825376976188,0.0,0.0,0.0302,SELL
2024-05-09,JIOFIN,357.0,359.25,344.6000061035156,345.3999938964844,23209800,-0.0275901406918726,-0.090214672858229,27.9706167324418,-1,-0.0704684206553259,-0.3980329439365392,0.0,0.0,0.5518,HOLD
2024-05-09,JSWSTEEL,864.7000122070312,868.7999877929688,831.0499877929688,834.5499877929688,2282517,-0.0348118149207146,-0.0626719709362005,47.66992575885307,-1,-0.0408518730147611,-0.4684059515559814,0.0,0.0,0.6962,BUY
2024-05-09,KOTAKBANK,329.6000061035156,332.3699951171875,327.3999938964844,328.6199951171875,23280220,-0.0031850585973207,0.0428076984906324,36.26278217530232,-1,-0.0406053870154259,-0.5521756201799148,0.0,0.0,0.0637,HOLD
2024-05-09,LT,3312.75,3377.0,3266.64990234375,3275.449951171875,12120574,-0.060627827570354,-0.0900264061197735,31.266157335006753,-1,-0.084145039690084,4.032739896765683,0.0,0.0,1.0,HOLD
2024-05-09,M&M,2185.550048828125,2256.75,2185.0,2212.550048828125,3998822,0.0138151337213658,0.0125392525496699,71.26984056684881,1,0.0487995086617842,1.112979724867561,0.0,0.0,0.2763,HOLD
